Supabase Snippet Organization Usage Lookup (3)
id,created_at,,company_id,type,content,attribute,,updated_at,,original_timestamp,value,
2cd890f8-417b-4924-93aa-c0d57c1ca7f6,2025-06-07 21:03:21.552306+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-07 21:03:21.552306+00,,2025-06-07 21:00:46.625633+00,$0.00,
a54a0535-ab6d-4116-9bca-c772d5e4d207,2025-06-07 21:03:21.267814+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-07 21:03:21.267814+00,,2025-06-07 21:00:46.625633+00,30,
fd6ab603-67d3-4102-9523-33f97ee2766f,2025-06-07 21:03:21.414936+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-07 21:03:21.414936+00,,2025-06-07 21:00:46.625633+00,"$30,000.00",
2e989567-8ee9-411b-9c95-e8fae98bebc6,2025-06-08 21:04:28.363596+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-08 21:04:28.363596+00,,2025-06-08 21:01:15.485656+00,2025-05-11,
dec88a1d-ae09-4307-9de4-f76c9b72d1aa,2025-06-08 21:04:27.713496+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-08 21:04:27.713496+00,,2025-06-08 21:01:15.485656+00,$0.00,
15d76d33-bd8e-481c-ba03-25a8df8aa6a2,2025-06-13 21:03:59.959954+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-13 21:03:59.959954+00,,2025-06-13 21:00:59.023916+00,"$47,863.00",
3e7fa734-e46c-4f71-a7b8-a27438019a37,2025-06-10 21:04:42.022557+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-10 21:04:42.022557+00,,2025-06-10 21:00:52.98363+00,33,
043bd65c-22d2-4d99-b7a7-75da41c56e6a,2025-06-11 21:03:23.045005+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-11 21:03:23.045005+00,,2025-06-11 21:00:49.061499+00,"$100,387.00",
29e9de6e-2da8-4105-9c79-8f3743ad90a0,2025-06-11 21:03:22.904227+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-11 21:03:22.904227+00,,2025-06-11 21:00:49.061499+00,"$47,279.00",
74ec41b4-03d6-4260-932e-cb9811daf64c,2025-06-16 21:03:10.426402+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-16 21:03:10.426402+00,,2025-06-16 21:01:00.794368+00,"$46,964.00",
23cebc06-1f19-46aa-aec6-09c9fd594e09,2025-06-02 21:02:28.55542+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-02 21:02:28.55542+00,,2025-06-02 21:01:14.863317+00,"$327,497.00",
0869c00e-8904-43d3-9a6b-44ef4c460285,2025-06-03 21:05:35.240905+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-03 21:05:35.240905+00,,2025-06-03 21:01:34.424596+00,$0.00,
325f46e0-ffed-49e1-9e7c-8a7cb3b9329e,2025-06-03 21:05:34.379526+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-03 21:05:34.379526+00,,2025-06-03 21:01:34.424596+00,2025-05-11,
e5827875-0430-4d24-a7ef-6154bdd9e023,2025-06-05 21:01:53.769835+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-05 21:01:53.769835+00,,2025-06-05 21:01:32.756643+00,"$30,000.00",
e7969b5a-a884-4a7d-ae3f-50c7d41bdfee,2025-06-05 21:01:53.892056+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-05 21:01:53.892056+00,,2025-06-05 21:01:32.756643+00,$0.00,
6dd41ffc-55c5-4fa2-8b50-7a80005fbf36,2025-06-05 21:01:53.660776+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-05 21:01:53.660776+00,,2025-06-05 21:01:32.756643+00,28,
5bec7f17-1802-4f7a-aa0a-5bbcdfc36213,2025-06-04 21:03:34.990213+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-04 21:03:34.990213+00,,2025-06-04 21:01:40.609025+00,27,
acd45173-fb66-4cf3-9cc3-ef5793adc94b,2025-06-07 21:03:21.124158+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Initial Activation Date,Initial Activation Date,,2025-06-07 21:03:21.124158+00,,2025-06-07 21:00:46.625633+00,2024-11-26,
1856907d-6ff1-43dc-ac80-7c62d581aa9d,2025-06-07 21:05:10.103432+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-07 21:05:10.103432+00,,2025-06-07 21:00:46.625633+00,"$47,443.00",
04d226c2-ff37-492c-b9d6-8f148fb2d087,2025-06-08 21:04:27.585991+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-08 21:04:27.585991+00,,2025-06-08 21:01:15.485656+00,2025-05-11,
d7740c48-d81f-46dd-b4b9-ac90d7299b57,2025-06-08 21:04:28.493714+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-08 21:04:28.493714+00,,2025-06-08 21:01:15.485656+00,$0.00,
9af29925-23bd-4ca0-8f2d-a761af0a2ba8,2025-06-08 21:04:27.836355+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-08 21:04:27.836355+00,,2025-06-08 21:01:15.485656+00,"$1,254.00",
6957ba6f-9bca-4ed7-9694-e53f39851203,2025-06-13 21:04:00.148356+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-13 21:04:00.148356+00,,2025-06-13 21:00:59.023916+00,"$100,387.00",
e8674e67-118a-4427-8252-68809bfbe281,2025-06-15 21:06:08.847748+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-15 21:06:08.847748+00,,2025-06-15 21:01:33.815194+00,"$100,387.00",
6b41517a-f9bc-4364-aac4-880376450de7,2025-06-11 21:05:25.349566+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-11 21:05:25.349566+00,,2025-06-11 21:00:49.061499+00,$0.00,
0a6ebaab-ef4c-4172-94f9-46842c6315ba,2025-06-11 21:05:24.892816+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Initial Activation Date,Initial Activation Date,,2025-06-11 21:05:24.892816+00,,2025-06-11 21:00:49.061499+00,2024-11-26,
bb98eb5a-8c90-45ec-814d-0745803c26f3,2025-05-22 17:31:31.279284+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:31:31.279284+00,,2025-05-12 21:00:57.656663+00,"$30,000.00",
33ec8217-194c-4aca-8674-4cff9cf8df88,2025-05-22 17:27:13.117105+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:27:13.117105+00,,2025-05-11 21:01:16.743841+00,"$327,497.00",
ee11541f-e4d8-4ec4-bf99-d9dde82741cc,2025-05-22 17:27:55.95366+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:27:55.95366+00,,2025-05-11 21:01:16.743841+00,"$1,254.00",
58beb1b3-cf7e-4246-8125-09d0b8c08d93,2025-05-22 17:49:55.743899+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:49:55.743899+00,,2025-05-17 21:01:15.774745+00,"$30,000.00",
6b3f44f4-1bbd-4487-b00e-3b23af98527c,2025-06-01 21:04:18.247997+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-01 21:04:18.247997+00,,2025-06-01 21:01:25.170932+00,$0.00,
eda51229-0798-483a-8226-2ccb849d39e3,2025-06-01 21:04:16.47715+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-01 21:04:16.47715+00,,2025-06-01 21:01:25.170932+00,2025-05-11,
38e076e9-b312-46cb-8083-714824fd299f,2025-06-01 21:04:18.138615+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-01 21:04:18.138615+00,,2025-06-01 21:01:25.170932+00,2025-05-11,
7457de10-57fa-4fcf-9318-143b214501d0,2025-06-01 21:04:18.353147+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-01 21:04:18.353147+00,,2025-06-01 21:01:25.170932+00,"$1,254.00",
2c7cb078-a3b5-49fa-a449-400e70397c98,2025-06-03 21:04:08.396723+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-03 21:04:08.396723+00,,2025-06-03 21:01:34.424596+00,"$30,000.00",
c916d7ae-8a2e-496f-9495-aa3ccbf28706,2025-06-03 21:04:08.506493+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-03 21:04:08.506493+00,,2025-06-03 21:01:34.424596+00,$0.00,
36518425-bedc-4bb1-b218-f960698d6317,2025-06-03 21:04:08.241703+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-03 21:04:08.241703+00,,2025-06-03 21:01:34.424596+00,26,
dcc0517a-d109-4c1e-b48c-1addcbb3ccab,2025-06-05 21:01:53.531653+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Initial Activation Date,Initial Activation Date,,2025-06-05 21:01:53.531653+00,,2025-06-05 21:01:32.756643+00,2024-11-26,
f5b84380-8ee7-4b18-aecd-1c4870ca8695,2025-06-05 21:02:58.449986+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-05 21:02:58.449986+00,,2025-06-05 21:01:32.756643+00,"$100,387.00",
3e196be0-1042-4ed3-be74-13060304b5b6,2025-06-06 21:03:17.290667+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-06 21:03:17.290667+00,,2025-06-06 21:00:55.064751+00,"$39,775.00",
d108798d-a5b6-4e56-af4a-c9bfe5ef251a,2025-06-06 21:04:11.536653+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-06 21:04:11.536653+00,,2025-06-06 21:00:55.064751+00,29,
f2005ecc-3a03-4c70-adb0-c1405be6a71e,2025-06-08 21:01:37.218997+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-08 21:01:37.218997+00,,2025-06-08 21:01:15.485656+00,31,
34cff557-9abb-404c-a50b-0bafc06da09f,2025-06-12 21:04:42.984341+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-12 21:04:42.984341+00,,2025-06-12 21:00:54.525567+00,35,
a6006b5a-dba8-47cd-8cfa-8f3983873212,2025-06-15 21:06:08.696126+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-15 21:06:08.696126+00,,2025-06-15 21:01:33.815194+00,"$47,066.00",
e739142c-ea19-4684-8cf8-4d20f3cbef4b,2025-05-22 17:33:35.612521+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:33:35.612521+00,,2025-05-13 21:00:59.473005+00,"$112,450.00",
4b8a58b7-a625-470a-8525-e103d739f98f,2025-05-22 17:37:29.962362+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:37:29.962362+00,,2025-05-14 21:00:51.073008+00,$0.00,
25fc9071-6396-4bdd-9394-a2206a8090f5,2025-05-22 17:45:55.296594+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:45:55.296594+00,,2025-05-16 21:00:42.816367+00,"$101,389.00",
1d3d3e4e-fc59-4843-ac6a-9f0b9ef59b63,2025-05-22 17:52:15.164359+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:52:15.164359+00,,2025-05-17 21:01:15.774745+00,"$101,389.00",
d71ed3da-46bc-4d81-9068-14beed36ab08,2025-05-22 17:59:39.531244+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:59:39.531244+00,,2025-05-19 21:01:26.112805+00,$0.00,
24cab84f-db0f-4b37-be2b-fed91dcfd104,2025-05-22 17:59:36.116982+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:59:36.116982+00,,2025-05-19 21:01:26.112805+00,$0.00,
cf7f9128-a25a-4086-9852-d1a508e99759,2025-05-22 16:55:53.027091+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 16:55:53.027091+00,,2025-05-03 21:00:36.219343+00,"$327,497.00",
744b8626-f366-4b4e-8f25-1623c7a74d6a,2025-05-22 17:17:30.635539+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:17:30.635539+00,,2025-05-09 21:01:36.146582+00,"$327,497.00",
27d6c8cc-ce90-4537-85b6-e2a6a7b16e5d,2025-05-22 17:18:43.720383+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:18:43.720383+00,,2025-05-09 21:01:36.146582+00,"$327,497.00",
7e41723f-e7de-4951-b250-8132754cf5e0,2025-05-22 17:55:18.14569+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning 1 - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:55:18.14569+00,,2025-05-18 21:01:12.31257+00,"$30,000.00",
40cf556f-5366-42aa-a0e2-cf5eef103815,2025-05-22 17:58:12.997234+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:58:12.997234+00,,2025-05-19 21:01:26.112805+00,"$327,497.00",
2f36c3aa-0b71-4abc-986b-3e5f97140943,2025-06-03 21:04:08.119025+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Initial Activation Date,Initial Activation Date,,2025-06-03 21:04:08.119025+00,,2025-06-03 21:01:34.424596+00,2024-11-26,
3e958fff-a9e8-469e-9b6e-15f5b8d92a42,2025-06-03 21:05:34.503965+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-03 21:05:34.503965+00,,2025-06-03 21:01:34.424596+00,$0.00,
0f09807e-6984-4f70-97c5-2d69ad87e080,2025-06-03 21:05:35.099249+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-03 21:05:35.099249+00,,2025-06-03 21:01:34.424596+00,2025-05-11,
e83d7f72-c2ea-4727-9289-49d75aa60a94,2025-06-03 21:05:35.376584+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-03 21:05:35.376584+00,,2025-06-03 21:01:34.424596+00,"$1,254.00",
c10e3a9a-2d03-4e2b-b949-22029e36f15f,2025-06-05 21:05:09.904582+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-05 21:05:09.904582+00,,2025-06-05 21:01:32.756643+00,2025-05-11,
c7c00562-d5b8-4638-895c-8eff31c77e0b,2025-06-05 21:05:13.293892+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-06-05 21:05:13.293892+00,,2025-06-05 21:01:32.756643+00,2025-05-11,
6b8e6b93-f928-4f69-810b-0d85f850eddf,2025-06-05 21:05:10.147633+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-05 21:05:10.147633+00,,2025-06-05 21:01:32.756643+00,"$1,254.00",
0adc2f27-927f-481b-abcb-ffd6e088aafa,2025-06-05 21:05:10.025272+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-05 21:05:10.025272+00,,2025-06-05 21:01:32.756643+00,$0.00,
48e85d50-0b59-4886-81a0-e2840caa6a14,2025-06-07 21:05:10.233715+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-07 21:05:10.233715+00,,2025-06-07 21:00:46.625633+00,"$100,387.00",
e1de4cc3-4e62-4f6b-a56b-bdd0f39a5641,2025-06-08 21:04:53.484439+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-08 21:04:53.484439+00,,2025-06-08 21:01:15.485656+00,"$47,439.00",
603461f6-8d0c-4947-82bf-cdfc8cda0b75,2025-06-09 21:03:17.322475+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-09 21:03:17.322475+00,,2025-06-09 21:00:48.234264+00,"$30,000.00",
7b920467-00b0-4f2d-bf6b-18cf29047bfd,2025-06-09 21:04:30.701663+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-09 21:04:30.701663+00,,2025-06-09 21:00:48.234264+00,$0.00,
44c959ca-ee0d-4047-86e1-365d44e9b0fb,2025-06-09 21:04:30.298977+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Initial Activation Date,Initial Activation Date,,2025-06-09 21:04:30.298977+00,,2025-06-09 21:00:48.234264+00,2024-11-26,
6c2168a0-0bda-4586-bbf3-da739f6a4035,2025-06-09 21:04:30.430856+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-09 21:04:30.430856+00,,2025-06-09 21:00:48.234264+00,32,
f8e8b09d-c903-4ed8-898e-79895edd56c8,2025-06-11 21:05:25.027763+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-11 21:05:25.027763+00,,2025-06-11 21:00:49.061499+00,34,
9951016a-e19a-462a-baf2-0b1120484874,2025-06-11 21:05:25.187868+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-11 21:05:25.187868+00,,2025-06-11 21:00:49.061499+00,"$30,000.00",
